Date,Type,Total_Sales,Forecast,Forecast_Lower,Forecast_Upper,Transaction_Count,Total_Quantity
2017-05-18,Actual,1830.508,1830.508,1830.508,1830.508,7.0,59.0
2017-05-19,Forecast,1990.378722343537,1990.378722343537,-2213.595806202725,6048.658155275368,,
2017-05-19,Actual,4919.182,4919.182,4919.182,4919.182,10.0,86.0
2017-05-20,Forecast,1676.596175605647,1676.596175605647,-2552.7067254967087,5705.738451817936,,
2017-05-20,Actual,2997.578,2997.578,2997.578,2997.578,4.0,52.0
2017-05-21,Forecast,1968.1616325784255,1968.1616325784255,-2154.3132960933017,6012.987461838573,,
2017-05-21,Actual,538.02,538.02,538.02,538.02,1.0,8.0
2017-05-22,Forecast,2223.4097816500957,2223.4097816500957,-2027.6499633794297,6547.289266485112,,
2017-05-22,Actual,336.56199999999995,336.56199999999995,336.56199999999995,336.56199999999995,4.0,25.0
2017-05-23,Actual,241.436,241.436,241.436,241.436,2.0,14.0
2017-05-23,Forecast,1964.2333847009627,1964.2333847009627,-2091.3203468933675,6169.602628392825,,
2017-05-24,Forecast,1036.304980809397,1036.304980809397,-3426.6856867361275,5033.457629751346,,
2017-05-25,Actual,886.026,886.026,886.026,886.026,3.0,22.0
2017-05-25,Forecast,2081.963851863465,2081.963851863465,-1822.9361974778863,6037.886173011429,,
2017-05-26,Actual,270.24,270.24,270.24,270.24,3.0,9.0
2017-05-26,Forecast,2348.1253793945784,2348.1253793945784,-1808.3518798449734,6617.363543476935,,
2017-05-27,Actual,2084.908,2084.908,2084.908,2084.908,6.0,44.0
2017-05-27,Forecast,2015.7317467117975,2015.7317467117975,-2215.9905938268253,6072.651239387666,,
2017-05-28,Actual,1480.103,1480.103,1480.103,1480.103,7.0,44.0
2017-05-28,Forecast,2282.973099773828,2282.973099773828,-1954.430267428749,6341.615780066075,,
2017-05-29,Forecast,2508.694361982657,2508.694361982657,-1539.5709735696062,6265.160657624637,,
2017-05-29,Actual,691.108,691.108,691.108,691.108,4.0,24.0
2017-05-30,Forecast,2215.3969538584984,2215.3969538584984,-1854.4044135667973,6604.018187612526,,
2017-05-30,Actual,736.8904,736.8904,736.8904,736.8904,5.0,21.0
2017-05-31,Forecast,1249.4445184745246,1249.4445184745246,-3000.592209296479,5524.106424535149,,
2017-06-01,Forecast,2253.9324365987122,2253.9324365987122,-1931.069684391764,6667.688028965812,,
2017-06-01,Actual,5058.362,5058.362,5058.362,5058.362,5.0,45.0
2017-06-02,Actual,135.70600000000002,135.70600000000002,135.70600000000002,135.70600000000002,4.0,20.0
2017-06-02,Forecast,2476.5787468435706,2476.5787468435706,-1849.584914172655,6833.152063754814,,
2017-06-03,Actual,2952.036,2952.036,2952.036,2952.036,6.0,71.0
2017-06-03,Forecast,2099.155920300281,2099.155920300281,-1710.3788799099061,6436.608145664496,,
2017-06-04,Actual,279.414,279.414,279.414,279.414,6.0,32.0
2017-06-04,Forecast,2320.6930941123737,2320.6930941123737,-1774.8697603443015,6432.073231377916,,
2017-06-05,Actual,491.112,491.112,491.112,491.112,2.0,7.0
2017-06-05,Forecast,2500.864432684863,2500.864432684863,-1402.6311773719297,6465.090543053538,,
2017-06-06,Forecast,2162.9733111089563,2162.9733111089563,-2086.2878977821315,6539.665118777772,,
2017-06-06,Actual,31.35,31.35,31.35,31.35,1.0,6.0
2017-06-07,Forecast,1154.1418243083313,1154.1418243083313,-3048.9325111523494,5238.347713492185,,
2017-06-08,Actual,2227.038,2227.038,2227.038,2227.038,6.0,32.0
2017-06-08,Forecast,2118.165758038983,2118.165758038983,-2006.8979921306984,6279.825258209179,,
2017-06-09,Actual,939.133,939.133,939.133,939.133,3.0,21.0
2017-06-09,Forecast,2303.3929307531403,2303.3929307531403,-1595.8196587373034,6484.938303278322,,
2017-06-10,Actual,2513.3430000000003,2513.3430000000003,2513.3430000000003,2513.3430000000003,9.0,58.0
2017-06-10,Forecast,1892.1445853005548,1892.1445853005548,-2042.2659150311754,5943.316581595047,,
2017-06-11,Actual,1580.894,1580.894,1580.894,1580.894,6.0,44.0
2017-06-11,Forecast,2083.909596123238,2083.909596123238,-2087.0654495958893,6352.523879328339,,
2017-06-12,Actual,1679.968,1679.968,1679.968,1679.968,6.0,33.0
2017-06-12,Forecast,2238.727251900608,2238.727251900608,-2119.2266119340225,6505.083764466159,,
2017-06-13,Forecast,1880.1683295229745,1880.1683295229745,-1953.6974057472537,6017.230602046161,,
2017-06-13,Actual,1156.018,1156.018,1156.018,1156.018,3.0,24.0
2017-06-14,Forecast,855.5239168534474,855.5239168534474,-3207.822271702008,5029.21512783706,,
2017-06-15,Actual,4057.51,4057.51,4057.51,4057.51,7.0,57.0
2017-06-15,Forecast,1808.6620106788148,1808.6620106788148,-2143.932353992324,5698.212135341625,,
2017-06-16,Actual,2724.194,2724.194,2724.194,2724.194,6.0,47.0
2017-06-16,Forecast,1987.90963164958,1987.90963164958,-2006.5317992986288,5851.09490031614,,
2017-06-17,Forecast,1575.4799174894717,1575.4799174894717,-2263.7238089509037,5753.431649618004,,
2017-06-17,Actual,3896.672,3896.672,3896.672,3896.672,5.0,28.0
2017-06-18,Forecast,1770.6737005542407,1770.6737005542407,-2361.8307925608174,5767.387219348394,,
2017-06-18,Actual,1031.1555,1031.1555,1031.1555,1031.1555,2.0,18.0
2017-06-19,Forecast,1933.271037617918,1933.271037617918,-2434.1334840239433,5968.878319497893,,
2017-06-19,Actual,2115.941,2115.941,2115.941,2115.941,7.0,58.0
2017-06-20,Actual,1028.228,1028.228,1028.228,1028.228,5.0,31.0
2017-06-20,Forecast,1586.5220932059042,1586.5220932059042,-2507.3271736101465,5787.799532637247,,
2017-06-21,Forecast,577.3465070277516,577.3465070277516,-3478.6486346414454,4582.770793255416,,
2017-06-21,Actual,595.656,595.656,595.656,595.656,2.0,26.0
2017-06-22,Forecast,1549.2009432594384,1549.2009432594384,-2469.0692617594677,5496.0759244294395,,
2017-06-22,Actual,579.019,579.019,579.019,579.019,4.0,18.0
2017-06-23,Forecast,1749.9722425269501,1749.9722425269501,-2310.7602776522544,5814.248165026317,,
2017-06-24,Forecast,1361.4153343730195,1361.4153343730195,-2541.373914076827,5706.001246011609,,
2017-06-24,Actual,1287.614,1287.614,1287.614,1287.614,7.0,43.0
2017-06-25,Forecast,1582.365138268588,1582.365138268588,-2305.007413673652,5807.036974522874,,
2017-06-25,Actual,1508.352,1508.352,1508.352,1508.352,4.0,18.0
2017-06-26,Forecast,1772.1376759806997,1772.1376759806997,-2360.5344249340383,5966.461385091442,,
2017-06-26,Actual,4224.136,4224.136,4224.136,4224.136,9.0,85.0
2017-06-27,Actual,1644.906,1644.906,1644.906,1644.906,3.0,17.0
2017-06-27,Forecast,1453.529590316347,1453.529590316347,-2582.373481179957,5394.6517164781235,,
2017-06-28,Forecast,473.02503786346597,473.02503786346597,-3395.2282910571266,4575.84923272694,,
2017-06-29,Forecast,1473.669536744375,1473.669536744375,-3067.5220418617555,5858.4420691593805,,
2017-06-29,Actual,4521.9912,4521.9912,4521.9912,4521.9912,7.0,52.0
2017-06-30,Actual,4721.977,4721.977,4721.977,4721.977,8.0,40.0
2017-06-30,Forecast,1702.968121069774,1702.968121069774,-2395.5035895276687,5707.7136217930665,,
2017-07-01,Forecast,1342.3269380736147,1342.3269380736147,-2819.919705879394,5508.976112781962,,
2017-07-01,Actual,639.83,639.83,639.83,639.83,1.0,9.0
2017-07-02,Actual,169.192,169.192,169.192,169.192,1.0,9.0
2017-07-02,Forecast,1590.2675397401804,1590.2675397401804,-2490.129896835655,5864.266093263786,,
2017-07-03,Actual,6963.404,6963.404,6963.404,6963.404,12.0,77.0
2017-07-03,Forecast,1805.829157763831,1805.829157763831,-2720.429082456042,5923.539353308207,,
2017-07-04,Forecast,1511.568260849761,1511.568260849761,-2496.7815112331477,5676.857656342964,,
2017-07-05,Forecast,553.7644982033605,553.7644982033605,-3434.8603211325385,4653.6008887323105,,
2017-07-05,Actual,476.354,476.354,476.354,476.354,2.0,32.0
2017-07-06,Actual,380.378,380.378,380.378,380.378,3.0,9.0
2017-07-06,Forecast,1575.292772220861,1575.292772220861,-2618.487969617348,5371.247683929942,,
2017-07-07,Actual,1620.25,1620.25,1620.25,1620.25,4.0,26.0
2017-07-07,Forecast,1823.5189729007584,1823.5189729007584,-2145.9325231934026,5879.186351904599,,
2017-07-08,Forecast,1479.7387019205848,1479.7387019205848,-2632.059319203995,5799.264976763922,,
2017-07-08,Actual,1980.264,1980.264,1980.264,1980.264,7.0,70.0
2017-07-09,Forecast,1742.3884337771829,1742.3884337771829,-2081.1988284242184,5852.890774800901,,
2017-07-09,Actual,1671.214,1671.214,1671.214,1671.214,5.0,43.0
2017-07-10,Actual,359.21399999999994,359.21399999999994,359.21399999999994,359.21399999999994,3.0,12.0
2017-07-10,Forecast,1970.444594509987,1970.444594509987,-2058.860049276746,6088.359913561875,,
2017-07-11,Forecast,1686.4200376544118,1686.4200376544118,-2350.710938931888,5735.348429950659,,
2017-07-11,Actual,1728.892,1728.892,1728.892,1728.892,5.0,34.0
2017-07-12,Forecast,736.567184306858,736.567184306858,-3593.6164454808395,4749.4124961410935,,
2017-07-12,Actual,3.816,3.816,3.816,3.816,1.0,1.0
2017-07-13,Forecast,1763.7477101066445,1763.7477101066445,-2260.035871577753,5828.489801878489,,
2017-07-13,Actual,504.542,504.542,504.542,504.542,2.0,14.0
2017-07-14,Forecast,2015.3264233721375,2015.3264233721375,-1833.0648741192592,6427.437764129657,,
2017-07-14,Actual,3598.934,3598.934,3598.934,3598.934,2.0,55.0
2017-07-15,Actual,2132.229,2132.229,2132.229,2132.229,3.0,29.0
2017-07-15,Forecast,1672.608742416711,1672.608742416711,-2794.404961239582,5401.424303528726,,
2017-07-16,Forecast,1934.051265525744,1934.051265525744,-1830.1250802306945,6212.35359678611,,
2017-07-16,Actual,316.636,316.636,316.636,316.636,3.0,7.0
2017-07-17,Forecast,2158.6609250589877,2158.6609250589877,-1726.286430446495,6016.325173556266,,
2017-07-17,Actual,2191.873,2191.873,2191.873,2191.873,4.0,32.0
2017-07-18,Actual,2106.794,2106.794,2106.794,2106.794,2.0,27.0
2017-07-18,Forecast,1868.9921813270003,1868.9921813270003,-2326.318007790108,5887.959848005333,,
2017-07-19,Forecast,911.3514657150895,911.3514657150895,-3197.1625694399204,5056.398145956882,,
2017-07-20,Actual,2283.208,2283.208,2283.208,2283.208,4.0,35.0
2017-07-20,Forecast,1928.6686676437569,1928.6686676437569,-2527.1998608190947,6486.964267219374,,
2017-07-21,Actual,3685.944,3685.944,3685.944,3685.944,10.0,95.0
2017-07-21,Forecast,2168.393194370232,2168.393194370232,-2018.6520777299204,6368.438144205436,,
2017-07-22,Forecast,1811.9338742123566,1811.9338742123566,-1922.9036087189847,6038.527236722614,,
2017-07-22,Actual,556.3140000000001,556.3140000000001,556.3140000000001,556.3140000000001,2.0,7.0
2017-07-23,Forecast,2057.872042368878,2057.872042368878,-2253.4737644636784,6132.935786459013,,
2017-07-23,Actual,898.188,898.188,898.188,898.188,8.0,41.0
2017-07-24,Forecast,2265.3631358406606,2265.3631358406606,-1751.573745976464,6378.118144928949,,
2017-07-24,Actual,2399.96,2399.96,2399.96,2399.96,1.0,5.0
2017-07-25,Actual,798.742,798.742,798.742,798.742,4.0,31.0
2017-07-25,Forecast,1957.1360839787537,1957.1360839787537,-2317.6108066150387,5953.401345353607,,
2017-07-26,Forecast,979.6995372261572,979.6995372261572,-3010.4747449213746,4881.688923501812,,
2017-07-26,Actual,2012.302,2012.302,2012.302,2012.302,1.0,8.0
2017-07-27,Forecast,1976.2145708498344,1976.2145708498344,-1941.9307786320949,5973.048360624379,,
2017-07-27,Actual,1142.68,1142.68,1142.68,1142.68,4.0,30.0
2017-07-28,Actual,1170.564,1170.564,1170.564,1170.564,1.0,9.0
2017-07-28,Forecast,2194.391249870029,2194.391249870029,-1869.3745763262216,6155.975014199285,,
2017-07-29,Forecast,1815.9282039352604,1815.9282039352604,-2137.2256243697325,5874.916084242818,,
2017-07-29,Actual,1391.294,1391.294,1391.294,1391.294,6.0,37.0
2017-07-30,Actual,523.376,523.376,523.376,523.376,3.0,18.0
2017-07-30,Forecast,2039.7244553019407,2039.7244553019407,-1788.5718922252747,5858.983311921069,,
2017-07-31,Actual,1558.028,1558.028,1558.028,1558.028,7.0,38.0
2017-07-31,Forecast,2225.27876062903,2225.27876062903,-1758.9542033242546,6141.478250802492,,
2017-08-01,Forecast,1895.6857203541151,1895.6857203541151,-2186.946354022791,6341.15737099236,,
2017-08-01,Actual,2085.65,2085.65,2085.65,2085.65,5.0,22.0
2017-08-02,Forecast,897.8377009854833,897.8377009854833,-3292.012292466269,4909.105189547962,,
2017-08-03,Forecast,1875.2922458296043,1875.2922458296043,-2458.9368041576113,5818.603546188345,,
2017-08-03,Actual,531.348,531.348,531.348,531.348,6.0,22.0
2017-08-04,Actual,20.07,20.07,20.07,20.07,2.0,6.0
2017-08-04,Forecast,2076.1624352010253,2076.1624352010253,-1679.989796445168,6069.494933798611,,
2017-08-05,Forecast,1682.5494537820127,1682.5494537820127,-2558.77194732051,5725.288294192218,,
2017-08-05,Actual,503.676,503.676,503.676,503.676,3.0,28.0
2017-08-06,Actual,1424.026,1424.026,1424.026,1424.026,4.0,34.0
2017-08-06,Forecast,1893.7467493411614,1893.7467493411614,-2250.2471167794397,6400.4789930274555,,
2017-08-07,Actual,3479.624,3479.624,3479.624,3479.624,7.0,56.0
2017-08-07,Forecast,2069.631212139073,2069.631212139073,-2246.4141751273014,6209.406820442661,,
2017-08-08,Forecast,1733.6508211795485,1733.6508211795485,-2327.046152752018,5956.840067235677,,
2017-08-09,Forecast,733.0180127917683,733.0180127917683,-3174.823569842246,4759.69562895302,,
2017-08-10,Actual,1823.07,1823.07,1823.07,1823.07,2.0,22.0
2017-08-10,Forecast,1711.5686691595113,1711.5686691595113,-2225.635324198964,5703.827414489926,,
2017-08-11,Actual,708.726,708.726,708.726,708.726,3.0,36.0
2017-08-11,Forecast,1917.6444154267501,1917.6444154267501,-2408.618813165668,5938.314699444312,,
2017-08-12,Actual,3693.084,3693.084,3693.084,3693.084,4.0,51.0
2017-08-12,Forecast,1533.5177093148482,1533.5177093148482,-2534.7677862674445,5267.304811429221,,
2017-08-13,Forecast,1758.5893257096263,1758.5893257096263,-2150.9920558614945,5977.32122858531,,
2017-08-13,Actual,2643.164,2643.164,2643.164,2643.164,4.0,51.0
2017-08-14,Forecast,1952.773869377922,1952.773869377922,-2253.5252274897193,5895.0388421972675,,
2017-08-14,Actual,440.736,440.736,440.736,440.736,2.0,11.0
2017-08-15,Forecast,1639.4829450752673,1639.4829450752673,-2581.6499318618307,5983.987910472998,,
2017-08-15,Actual,1949.872,1949.872,1949.872,1949.872,3.0,16.0
2017-08-16,Forecast,665.8153974065895,665.8153974065895,-3067.2670023354262,4988.294479015231,,
2017-08-16,Actual,80.564,80.564,80.564,80.564,1.0,7.0
2017-08-17,Forecast,1675.4146440725276,1675.4146440725276,-2616.004858712831,5565.575895596279,,
2017-08-17,Actual,9517.288,9517.288,9517.288,9517.288,5.0,70.0
2017-08-18,Actual,7078.484,7078.484,7078.484,7078.484,8.0,69.0
2017-08-18,Forecast,1916.3508820088082,1916.3508820088082,-2256.118377953505,5910.830310766755,,
2017-08-19,Actual,512.446,512.446,512.446,512.446,4.0,9.0
2017-08-19,Forecast,1570.5477036432608,1570.5477036432608,-2458.423447208528,5615.297619883055,,
2017-08-20,Actual,692.95,692.95,692.95,692.95,5.0,25.0
2017-08-20,Forecast,1836.9827391717317,1836.9827391717317,-2094.634045316267,6022.627623747108,,
2017-08-21,Actual,8551.054,8551.054,8551.054,8551.054,8.0,95.0
2017-08-21,Forecast,2075.0779313482485,2075.0779313482485,-2039.7027261562216,6388.409191131134,,
2017-08-22,Actual,524.54,524.54,524.54,524.54,2.0,3.0
2017-08-22,Forecast,1807.689005319235,1807.689005319235,-2658.300262585666,5735.645966022831,,
2017-08-23,Actual,4590.344,4590.344,4590.344,4590.344,1.0,28.0
2017-08-23,Forecast,881.3034411617066,881.3034411617066,-3367.73711447131,5169.5507729803685,,
2017-08-24,Actual,685.0560000000002,685.0560000000002,685.0560000000002,685.0560000000002,2.0,15.0
2017-08-24,Forecast,1938.906832229108,1938.906832229108,-2088.7160704619964,6188.05420078883,,
2017-08-25,Forecast,2227.875236598276,2227.875236598276,-1708.4934575824725,6505.746111888641,,
2017-08-25,Actual,361.988,361.988,361.988,361.988,4.0,12.0
2017-08-26,Actual,190.66,190.66,190.66,190.66,3.0,11.0
2017-08-26,Forecast,1929.4128590938553,1929.4128590938553,-2318.2907980119635,5837.255515765699,,
2017-08-27,Forecast,2241.764457967607,2241.764457967607,-2036.1094900969956,6443.793049573999,,
2017-08-27,Actual,6190.538,6190.538,6190.538,6190.538,9.0,82.0
2017-08-28,Actual,1443.6319999999998,1443.6319999999998,1443.6319999999998,1443.6319999999998,3.0,35.0
2017-08-28,Forecast,2523.6178444472994,2523.6178444472994,-1576.4190321697927,6171.704985714837,,
2017-08-29,Forecast,2297.1057893517964,2297.1057893517964,-1796.4844384911592,6405.865041923029,,
2017-08-29,Actual,235.468,235.468,235.468,235.468,3.0,25.0
2017-08-30,Forecast,1408.0163920609177,1408.0163920609177,-2848.300909073654,5470.667102653912,,
2017-08-31,Forecast,2498.6715452150534,2498.6715452150534,-1857.330441737903,6668.925034337294,,
2017-08-31,Actual,3162.83,3162.83,3162.83,3162.83,8.0,43.0
2017-09-01,Forecast,2815.8308613243717,2815.8308613243717,-1334.4461250231732,6901.56944381134,,
2017-09-01,Actual,1261.81,1261.81,1261.81,1261.81,5.0,27.0
2017-09-02,Actual,9354.854,9354.854,9354.854,9354.854,14.0,126.0
2017-09-02,Forecast,2540.1401720779413,2540.1401720779413,-1383.6278329922175,6719.659286491113,,
2017-09-03,Actual,1595.849,1595.849,1595.849,1595.849,8.0,42.0
2017-09-03,Forecast,2869.3537875298916,2869.3537875298916,-1043.2755243248653,6700.182976038996,,
2017-09-04,Forecast,3161.745700782805,3161.745700782805,-1100.458974958434,7153.202472718543,,
2017-09-04,Actual,5360.202,5360.202,5360.202,5360.202,16.0,108.0
2017-09-05,Actual,327.044,327.044,327.044,327.044,3.0,15.0
2017-09-05,Forecast,2939.1188978683012,2939.1188978683012,-1136.2738345165878,7142.375932352708,,
2017-09-06,Forecast,2047.0217047247704,2047.0217047247704,-1908.704932460233,6173.6059129502255,,
2017-09-07,Actual,3848.565,3848.565,3848.565,3848.565,15.0,85.0
2017-09-07,Forecast,3127.630714287622,3127.630714287622,-1001.6719817421571,7181.678323152667,,
2017-09-08,Actual,2184.327,2184.327,2184.327,2184.327,8.0,57.0
2017-09-08,Forecast,3427.657603511925,3427.657603511925,-461.3924082551968,7408.679734290681,,
2017-09-09,Actual,4356.061,4356.061,4356.061,4356.061,12.0,101.0
2017-09-09,Forecast,3127.7989289143156,3127.7989289143156,-661.3406343405118,7046.113708159747,,
2017-09-10,Forecast,3425.9580987166264,3425.9580987166264,-633.8747559827015,7329.186379789203,,
2017-09-10,Actual,2506.646,2506.646,2506.646,2506.646,9.0,56.0
2017-09-11,Forecast,3680.654749581505,3680.654749581505,-163.18764508824157,7929.042539826386,,
2017-09-11,Actual,5564.006,5564.006,5564.006,5564.006,10.0,97.0
2017-09-12,Forecast,3414.0307587410152,3414.0307587410152,-842.7046558053056,7543.412222238305,,
2017-09-12,Actual,491.55,491.55,491.55,491.55,4.0,32.0
2017-09-13,Forecast,2472.0619202557796,2472.0619202557796,-1699.386956771497,6466.928577263608,,
2017-09-13,Actual,15.92,15.92,15.92,15.92,1.0,5.0
2017-09-14,Actual,4367.347,4367.347,4367.347,4367.347,8.0,66.0
2017-09-14,Forecast,3497.434946880592,3497.434946880592,-952.377181800691,7872.534956214163,,
2017-09-15,Actual,7285.026,7285.026,7285.026,7285.026,13.0,110.0
2017-09-15,Forecast,3737.447243582458,3737.447243582458,-283.744786755072,7850.8344437290225,,
2017-09-16,Actual,849.65,849.65,849.65,849.65,7.0,34.0
2017-09-16,Forecast,3373.448690628581,3373.448690628581,-1097.4219483369702,7399.474764817803,,
2017-09-17,Actual,4979.226,4979.226,4979.226,4979.226,6.0,59.0
2017-09-17,Forecast,3604.0547923318973,3604.0547923318973,-489.92697486139684,7950.35308908573,,
2017-09-18,Actual,1511.93,1511.93,1511.93,1511.93,8.0,73.0
2017-09-18,Forecast,3788.5465817300396,3788.5465817300396,-308.4507094049041,7876.004382475075,,
2017-09-19,Forecast,3449.8666742810424,3449.8666742810424,-448.72520669249576,7653.793090687277,,
2017-09-19,Actual,1648.188,1648.188,1648.188,1648.188,7.0,51.0
2017-09-20,Actual,7359.918,7359.918,7359.918,7359.918,1.0,52.0
2017-09-20,Forecast,2434.8206576630605,2434.8206576630605,-1762.6775939178378,6902.068493389457,,
2017-09-21,Forecast,3386.943630381007,3386.943630381007,-464.6670157094226,7352.939308101191,,
2017-09-21,Actual,338.172,338.172,338.172,338.172,7.0,23.0
2017-09-22,Forecast,3554.3894762930963,3554.3894762930963,-531.19618845087,7433.512128216902,,
2017-09-22,Actual,7871.213,7871.213,7871.213,7871.213,12.0,91.0
2017-09-23,Forecast,3119.3622417779893,3119.3622417779893,-656.3972134925026,7207.2749421196295,,
2017-09-23,Actual,2395.786,2395.786,2395.786,2395.786,11.0,65.0
2017-09-24,Actual,6450.462,6450.462,6450.462,6450.462,12.0,92.0
2017-09-24,Forecast,3281.3190867474686,3281.3190867474686,-802.4226972232407,7460.030617160498,,
2017-09-25,Forecast,3400.360300293208,3400.360300293208,-532.7817543225318,7561.179045648465,,
2017-09-25,Actual,1412.213,1412.213,1412.213,1412.213,7.0,52.0
2017-09-26,Forecast,3000.2158599304466,3000.2158599304466,-993.1207243159259,7403.717596676137,,
2017-09-26,Actual,1486.576,1486.576,1486.576,1486.576,3.0,26.0
2017-09-27,Forecast,1928.4377933743697,1928.4377933743697,-2022.2165054555985,6141.612948945298,,
2017-09-28,Actual,559.271,559.271,559.271,559.271,5.0,21.0
2017-09-28,Forecast,2829.258214377864,2829.258214377864,-1165.2474313152798,7025.243373554362,,
2017-09-29,Actual,1944.08,1944.08,1944.08,1944.08,9.0,67.0
2017-09-29,Forecast,2951.470667359722,2951.470667359722,-1032.0912387276137,7194.890762344527,,
2017-09-30,Actual,540.76,540.76,540.76,540.76,5.0,27.0
2017-09-30,Forecast,2477.854185840118,2477.854185840118,-1664.0769192029243,6486.524461786604,,
2017-10-01,Actual,2978.466,2978.466,2978.466,2978.466,6.0,64.0
2017-10-01,Forecast,2608.369567300902,2608.369567300902,-1620.2061064119246,6590.28119371062,,
2017-10-02,Forecast,2703.543382077004,2703.543382077004,-1566.9849824992584,6886.470126447956,,
2017-10-02,Actual,5418.022,5418.022,5418.022,5418.022,10.0,116.0
2017-10-03,Forecast,2287.4492201502753,2287.4492201502753,-1660.4151636524005,6288.471303897841,,
2017-10-03,Actual,2504.48,2504.48,2504.48,2504.48,6.0,30.0
2017-10-04,Actual,19.98,19.98,19.98,19.98,1.0,1.0
2017-10-04,Forecast,1207.8954597148,1207.8954597148,-2928.2727263973175,5253.345703413016,,
2017-10-05,Forecast,2109.2794564685846,2109.2794564685846,-1750.6640994233544,6337.254658781151,,
2017-10-05,Actual,6684.616,6684.616,6684.616,6684.616,5.0,55.0
2017-10-06,Forecast,2240.465819378636,2240.465819378636,-1942.3677134857298,6534.034261231304,,
2017-10-06,Actual,1499.652,1499.652,1499.652,1499.652,6.0,29.0
2017-10-07,Forecast,1784.2082142572308,1784.2082142572308,-2395.9007101793827,5919.5005419278195,,
2017-10-07,Actual,2749.21,2749.21,2749.21,2749.21,5.0,53.0
2017-10-08,Forecast,1940.3442393014543,1940.3442393014543,-1986.3416426779363,6124.756409427674,,
2017-10-08,Actual,608.356,608.356,608.356,608.356,3.0,12.0
2017-10-09,Forecast,2069.1789373903853,2069.1789373903853,-1885.6428918040795,5875.190972576947,,
2017-10-09,Actual,1496.589,1496.589,1496.589,1496.589,6.0,45.0
2017-10-10,Forecast,1694.4665005564493,1694.4665005564493,-2385.2663186762634,5610.288467219108,,
2017-10-10,Actual,239.358,239.358,239.358,239.358,1.0,3.0
2017-10-11,Forecast,663.5995053754093,663.5995053754093,-3766.3644875039836,4561.155543266566,,
2017-10-12,Forecast,1620.4656338748705,1620.4656338748705,-2707.532010426678,5971.382218952937,,
2017-10-12,Actual,5635.354,5635.354,5635.354,5635.354,10.0,78.0
2017-10-13,Forecast,1813.329599691201,1813.329599691201,-2055.437239724954,6060.0150912620475,,
2017-10-13,Actual,8405.802,8405.802,8405.802,8405.802,6.0,62.0
2017-10-14,Actual,134.332,134.332,134.332,134.332,4.0,23.0
2017-10-14,Forecast,1424.2597696898513,1424.2597696898513,-2539.4574739483037,5620.439447059656,,
2017-10-15,Actual,1017.94,1017.94,1017.94,1017.94,6.0,28.0
2017-10-15,Forecast,1652.329065408956,1652.329065408956,-2675.0818539783327,5759.622983281388,,
2017-10-16,Actual,3473.597,3473.597,3473.597,3473.597,5.0,39.0
2017-10-16,Forecast,1857.0057367307436,1857.0057367307436,-2442.8391283944075,6090.077098653773,,
2017-10-17,Actual,126.352,126.352,126.352,126.352,3.0,9.0
2017-10-17,Forecast,1561.1435741500286,1561.1435741500286,-2455.820669804423,5514.0381487074455,,
2017-10-18,Forecast,611.1808888022622,611.1808888022622,-3495.6958134598603,5064.626168564232,,
2017-10-19,Forecast,1650.0081809145292,1650.0081809145292,-2476.8354108089793,5972.074320789056,,
2017-10-19,Actual,2781.8702000000003,2781.8702000000003,2781.8702000000003,2781.8702000000003,9.0,57.0
2017-10-20,Actual,1333.858,1333.858,1333.858,1333.858,7.0,42.0
2017-10-20,Forecast,1924.862154986912,1924.862154986912,-2051.8091645204454,6109.414847294836,,
2017-10-21,Forecast,1616.765480138873,1616.765480138873,-2425.3324213771175,5569.07105162812,,
2017-10-21,Actual,4537.201,4537.201,4537.201,4537.201,10.0,58.0
2017-10-22,Actual,15158.877,15158.877,15158.877,15158.877,6.0,49.0
2017-10-22,Forecast,1923.7417561135808,1923.7417561135808,-1939.0879745264367,6024.082659625748,,
2017-10-23,Actual,3352.394,3352.394,3352.394,3352.394,5.0,66.0
2017-10-23,Forecast,2204.2211201062096,2204.2211201062096,-1688.0329448996918,6402.268785509231,,
2017-10-24,Actual,529.0849999999999,529.0849999999999,529.0849999999999,529.0849999999999,2.0,9.0
2017-10-24,Forecast,1980.045870560376,1980.045870560376,-2037.9542190591023,6146.270974202425,,
2017-10-25,Forecast,1096.6852145075018,1096.6852145075018,-3073.521832921968,5121.311171097143,,
2017-10-26,Actual,999.868,999.868,999.868,999.868,5.0,38.0
2017-10-26,Forecast,2196.118806989612,2196.118806989612,-1925.8749744790944,6538.727727092491,,
2017-10-27,Forecast,2524.7464622203174,2524.7464622203174,-1678.4438097984369,6892.163944822317,,
2017-10-27,Actual,1086.32,1086.32,1086.32,1086.32,6.0,38.0
2017-10-28,Forecast,2262.843134804622,2262.843134804622,-1774.2825993527588,6554.999725004563,,
2017-10-28,Actual,408.726,408.726,408.726,408.726,4.0,20.0
2017-10-29,Actual,46.96,46.96,46.96,46.96,1.0,8.0
2017-10-29,Forecast,2607.7883153531634,2607.7883153531634,-1626.4666867028018,6628.685927934844,,
2017-10-30,Forecast,2917.4849505888765,2917.4849505888765,-1179.8384760842246,6682.06656964378,,
2017-10-30,Actual,4025.73,4025.73,4025.73,4025.73,7.0,92.0
2017-10-31,Forecast,2713.3769374160893,2713.3769374160893,-1437.567095015418,6645.346359274786,,
2017-10-31,Actual,523.928,523.928,523.928,523.928,2.0,9.0
2017-11-01,Forecast,1840.673977897148,1840.673977897148,-2106.029334034468,6068.639039693906,,
